ID,IC50(nM),SMILES
71471569,26.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)N(C)CC4=CC=CC=C4
56643872,22.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)N4CCOCC4
87314562,14.0,CC1=C(C2=C(N1CC3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F)N=CC=C2)CC(=O)O
23582412,0.4,CC1=C(C2=C(N1CC3=C(C=C(C=C3)S(=O)(=O)C)C(F)(F)F)N=CC=C2)CC(=O)O
11618108,1.7,CC1=C(C2=C(N1CC3=C(C=C(C=C3)S(=O)(=O)C)Cl)N=CC=C2)CC(=O)O
51347012,10.0,CC1=C(C2=C(N1CC3=C(C=C(C=C3)S(=O)(=O)C)Cl)SC=C2)CC(=O)O
11575484,4.0,CC1=C(C2=C(N1CC3=CC(=C(C=C3)S(=O)(=O)C)C(F)(F)F)N=CC=C2)CC(=O)O
11673910,554.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)C#N)N=CC=C2)CC(=O)O
11573244,23.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)Cl)N=CC=C2)CC(=O)O
67219428,147.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)(=O)C(F)(F)F)N=CC=C2)CC(=O)O
11508736,3.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)(=O)C)N=CC=C2)CC(=O)O
51347011,50.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)(=O)C)SC=C2)CC(=O)O
53323666,190.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)(=O)N(C)C)SC=C2)CC(=O)O
51347010,20.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)(=O)N(C)C4CCCCC4)SC=C2)CC(=O)O
53326243,70.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)SC=C2)CC(=O)O
11530248,51.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)S(=O)C)N=CC=C2)CC(=O)O
67219255,24.0,CC1=C(C2=C(N1CC3=CC=C(C=C3)[N+](=O)[O-])N=CC=C2)CC(=O)O
58628171,2400.0,CC1=C(C2=C(N1CC3=NC4=CC=CC=C4S3)C=CC(=C2)F)CC(=O)O
57399142,1468.0,CC1=C(C2=C(N1CC3=NNN=N3)C=CC(=C2)Cl)SC4=CC=C(C=C4)Cl
11625836,44.0,CC1=C(C2=C(N1S(=O)(=O)C3=C(C=CC(=C3)Cl)Cl)C=CC(=C2)F)CC(=O)O
45273621,6.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC(=C(C=C3)Cl)C#N)N=CC=C2)CC(=O)O
11675688,112.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC(=C(C=C3)Cl)Cl)N=CC=C2)CC(=O)O
11494496,8.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC(=C(C=C3)F)C#N)N=CC=C2)CC(=O)O
11717904,50.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC(=C(C=C3)F)Cl)N=CC=C2)CC(=O)O
11667741,9.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC(=C(C=C3)F)F)N=CC=C2)CC(=O)O
45268524,18.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC(=C(C=C3)F)OC)N=CC=C2)CC(=O)O
44189135,3000.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)C#N)SC=C2)CC(=O)O
44188797,1130.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)SC=C2)CC(=O)O
11675335,26.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)F)CC(=O)O
11588648,108.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)Cl)N=CC=C2)CC(=O)O
11537884,158.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)F)C=CC(=C2)F)CC(=O)O
44188965,1630.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)F)SC=C2)CC(=O)O
11717784,318.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)OC)C=CC(=C2)F)CC(=O)O
11407637,67.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)C)C=CC(=C2)F)CC(=O)O
44188793,90.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)C)SC=C2)CC(=O)O
44188967,390.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4)SC=C2)CC(=O)O
44188966,230.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)SC=C2)CC(=O)O
11494321,639.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=CC(=C3)F)C=CC(=C2)F)CC(=O)O
11573799,987.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=CC=C3)C=CC(=C2)F)CC(=O)O
44188794,2750.0,CC1=C(C2=C(N1S(=O)(=O)C3=CC=CC=C3)SC=C2)CC(=O)O
44414799,5200.0,CC1=C(C2=CC=CC=C2N1C3=NC=NC=C3)CC(=O)O
67150789,556.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3=CN(C(=O)C=C3)C(C)C
57505280,711.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3=CN(C(=O)C=C3)CC(F)(F)F
57505286,21.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3=CN(C(=O)C=C3)CC4=C(C=CC=C4F)F
57505266,42.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3=CN(C(=O)C=C3)CC4=CC=CC=C4
60153792,16.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3=NN(C(=O)C4=CC=CC=C43)CC5=CC=CC=C5
57505183,134.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
57505332,20.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)CC3=NN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F
52920145,32.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)CC3=NN(C(=O)C=C3)CC4=CC=CC=C4
71459332,34.0,CC1=C(C2=CC=CC=C2N1CC(=O)O)CCN(C)S(=O)(=O)C3=CC=C(C=C3)F
57740764,20.0,CC1=C(C2=CC=CC=C2N1CC3=CC=C(C=C3)S(=O)(=O)C)CC(=O)O
54586481,0.2,CC1=C(C=C(C=C1)C#N)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
46865973,190.0,CC1=C(C=C(C=C1)S(=O)(=O)C(C)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594647,64.0,CC1=C(C=C(C=C1)S(=O)(=O)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
46866480,260.0,CC1=C(C=C(C=C1)S(=O)(=O)C2=CC=CC=C2)C#CC3=C(C=CC(=C3)Cl)OCC(=O)O
76317267,380.0,CC1=C(C=C(C=C1)S(=O)(=O)C2=CC=CC=C2CC3=C(N(N=C3C4=CC=CC=C4)CC(=O)O)C)C
56594652,120.0,CC1=C(C=C(C=C1)S(=O)(=O)CC(C)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594781,310.0,CC1=C(C=C(C=C1)S(=O)(=O)CCCO)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594904,140.0,CC1=C(C=C(C=C1)S(=O)(=O)N(C)C(C)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
46866266,77.0,CC1=C(C=C(C=C1)S(=O)(=O)N(C)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
46866382,77.0,CC1=C(C=C(C=C1)S(=O)(=O)N(C)CCOC)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594785,250.0,CC1=C(C=C(C=C1)S(=O)(=O)NC(C)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
46866583,88.0,CC1=C(C=C(C=C1)S(=O)(=O)NCCOC)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
76324645,720.0,CC1=C(C=C(C=C1)S(=O)C2=CC=CC=C2CC3=C(N(N=C3C4=CC=CC=C4)CC(=O)O)C)C
76320970,2300.0,CC1=C(C=C(C=C1)SC2=CC=CC=C2CC3=C(N(N=C3C4=CC=CC=C4)CC(=O)O)C)C
46189872,0.02,CC1=C(C=C2C=CC(=CC2=C1OC3=C(C=C(C=N3)S(=O)(=O)C)Br)F)CC(=O)O
54580767,0.4,CC1=C(C=CC(=C1)N(C)S(=O)(=O)C)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
67219271,4.0,CC1=C(C=CC(=C1)S(=O)(=O)C)CN2C(=C(C3=C2N=CC=C3)CC(=O)O)C
10473927,1.3,CC1=C(C=CC2=C1C(=C(N2CC(=O)O)C)SC3=CC=C(C=C3)Cl)F
127032357,10000.0,CC1=C(N(C(=O)N1CC2=CC=CC=C2S(=O)(=O)C3=CC=C(C=C3)F)CC(=O)O)C4=CC=CC=C4
71226106,64.0,CC1=C(N(N=C1)C)CC2=C(C=CC(=C2)C(F)(F)F)C3=CN(C4=C3C=C(C=C4)F)CC(=O)O
127033600,5.0,CC1=C(N2C=NC=CC2=C1CC(=O)O)CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=C(C=C4)F
127033310,12.0,CC1=C(N2C=NC=CC2=C1CC(=O)O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
127031169,8.0,CC1=C(N=C(N1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)F
71552247,140.0,CC1=C2C(=CC=C1)C(=CN2CC(=O)O)C=C(C#N)C(=O)N(C)C3=CC=CC=C3
11559328,107.0,CC1=C2C(=CC=C1)C3=C(N2CC(=O)O)CCN(C3)C(=O)C4=CC=CC=C4
71552163,10.0,CC1=C2C(=CC=C1)N(C=C2C=C(C#N)C(=O)N(C)C3=CC=CC=C3)CC(=O)O
3568495,990.0,CC1=CC(=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)Cl)CC(=O)O)C
71225636,4.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CC4=C(C=NN4CC5CC5)C
71226159,1000.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CC4=CC=NN4CC5=CC=CC=C5
71225932,150.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CN4C(=CN=N4)C
71225655,1.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CN4C(=NN=C4C)C
118715182,250.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CN4C=CN=C4C
118715183,30.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CN4C=CN=C4C5=CC=CC=C5
118715186,7.0,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)CC4=CC=CC=C4)CC(=O)O)CN5C(=NN=C5C)C
70686260,1200.0,CC1=CC(=C(C=C1)OC)CSC2=NC3=CC=CC=C3N2CC(=O)O
44417462,48.0,CC1=CC(=C(C=C1)OCC(=O)O)C(=O)C2=CN(N=C2)C3=CC=CC=C3
11195860,708.0,CC1=CC(=C(C=C1)OCC(=O)O)C2=CC=CC=C2
70682000,105.0,CC1=CC(=CC=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
53325911,13.0,CC1=CC(=CC=C1)S(=O)(=O)N(C)C2CCC3=C(C4=CC=CC=C4N3C2)CC(=O)O
46229993,880.0,CC1=CC(=CN=C1N)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
44414741,125.0,CC1=CC2=C(C=C1)C(=C(N2CC(=O)O)C)C3=C4C=CC(=CC4=NC=C3)Cl
71552246,690.0,CC1=CC2=C(C=C1)C(=CN2CC(=O)O)C=C(C#N)C(=O)N(C)C3=CC=CC=C3
68509240,1590.0,CC1=CC2=C(C=C1)C3=C(N2CC(=O)O)CCN(C3)C(=O)C4=CC=CC=C4
44414775,68.0,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=C(C=CC4=NC=C3)C(F)(F)F)C)CC(=O)O
10340798,5.4,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC(=CC4=NC=C3)C(F)(F)F)C)CC(=O)O
11405875,8.0,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC(=CC4=NC=C3)Cl)C)CC(=O)O
10046404,6.0,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC=C(C4=NC=C3)C(F)(F)F)C)CC(=O)O
10090208,2.3,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC=C(C4=NC=C3)Cl)C)CC(=O)O
10066327,7.1000000000000005,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC=C(C4=NC=C3)F)C)CC(=O)O
44414678,11.0,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC=C(C4=NC=C3)OC)C)CC(=O)O
11742188,23.0,CC1=CC2=C(C=C1)N(C(=C2C3=C4C=CC=C(C4=NC=C3)S(=O)(=O)C)C)CC(=O)O
44414758,18.0,CC1=CC2=C(C=C1)N(C(=C2C3=CC(=NC4=CC=CC=C43)C)C)CC(=O)O
10428273,18.0,CC1=CC2=C(C=C1)N(C(=C2C3=CC=NC4=C(C=CC=C34)C#N)C)CC(=O)O
10337564,2.6,CC1=CC2=C(C=C1)N(C(=C2C3=CC=NC4=C(C=CC=C34)C)C)CC(=O)O
10065219,21.0,CC1=CC2=C(C=C1)N(C(=C2C3=CC=NC4=CC=CC=C34)C)CC(=O)O
57505304,1120.0,CC1=CC2=C(C=C1)N(C(=C2C3=CN(C(=O)C=C3)CC(F)(F)F)C)CC(=O)O
57505193,34.0,CC1=CC2=C(C=C1)N(C(=C2C3=NN(C(=O)C=C3)CC4=CC=CC=C4)C)CC(=O)O
10047280,126.0,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=C(C=CC=C3Cl)Cl)C)CC(=O)O
9999681,79.0,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC(=CC=C3)Cl)C)CC(=O)O
10407275,26.0,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=C(C=C3)Cl)C)CC(=O)O
10022229,71.0,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=CC(=C3)OC)C)CC(=O)O
10317477,178.0,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=CC=C3Cl)C)CC(=O)O
10021510,1000.0,CC1=CC2=C(C=C1)N(C(=C2S(=O)C3=CC=C(C=C3)Cl)C)CC(=O)O
10405318,3.0,CC1=CC2=C(C=C1)N(C(=C2SC3=CC(=CC=C3)Cl)C)CC(=O)O
10020475,15.0,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=C(C=C3)Cl)C)CC(=O)O
10042953,7.1000000000000005,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=C(C=C3)OC)C)CC(=O)O
10023245,1.4,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=C(C=C3)S(=O)(=O)C)C)CC(=O)O
57400872,20.0,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=CC=C3)C)CC(=O)O
10043211,2.6,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=CC=C3Cl)C)CC(=O)O
68508048,5.0,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C(=O)C4=CC=CC5=CC=CC=C54)CC(=O)O
11595451,11.0,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C(=O)C4=CC=CC=C4)CC(=O)O
71552164,7.0,CC1=CC2=C(C=C1)N(C=C2C=C(C#N)C(=O)N(C)C3=CC=CC=C3)CC(=O)O
25106871,22.0,CC1=CC2=C(N1C)C=CC(=C2NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl)OC4=C(C=C(C=C4)CC(=O)O)OC
53324951,330.0,CC1=CC2=C(S1)N(C(=C2CC(=O)O)C)CC3=C(C=C(C=C3)S(=O)(=O)C)Cl
53318324,1800.0,CC1=CC2=C(S1)N(C(=C2CC(=O)O)C)CC3=CC=C(C=C3)S(=O)(=O)C
72736853,5.2,CC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)C3=NC=C(C4=CC=CC=C43)CC(=O)O
57393037,6.2,CC1=CC=C(C=C1)C(C2=CC=C(C=C2)C)C3=CN(C(=O)C=C3)CCCC4=CC(=CC=C4)OCC(=O)O
46229758,250.0,CC1=CC=C(C=C1)CC2=NC(=C(S2)CC(=O)O)C3=CC=CC=C3
70689411,15.0,CC1=CC=C(C=C1)CN2C(=O)CN=C(C3=CC=CC=C32)C4=C(C=CC(=C4)CC(=O)O)OC
70696659,220.0,CC1=CC=C(C=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
15422467,560.0,CC1=CC=C(C=C1)NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
5722969,3660.0,CC1=CC=C(C=C1)NCC(=O)NN=CC2=CC=CC=C2OCC(=O)O
11245359,2184.0,CC1=CC=C(C=C1)S(=O)(=O)N2C(=C(C3=C2C=CC(=C3)F)CC(=O)O)C
59644621,28.0,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)C3=C(C=CC(=C3)CC(=O)O)OC
70682001,810.0,CC1=CC=CC=C1CSC2=NC3=CC=CC=C3N2CC(=O)O
76317265,220.0,CC1=CC=CC=C1S(=O)(=O)C2=CC=CC=C2CC3=C(N(N=C3C4=CC=CC=C4)CC(=O)O)C
53316672,27.0,CC1=CC=CC=C1S(=O)(=O)N(C)C2CCC3=C(C4=CC=CC=C4N3C2)CC(=O)O
53322311,1500.0,CC1=CSC2=C1C(=C(N2CC3=CC=C(C=C3)S(=O)(=O)C)C)CC(=O)O
53319673,1300.0,CC1=CSC2=C1C(=C(N2S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)C)C)CC(=O)O
3159627,5500.0,CC1=NC(=C(S1)CC(=O)O)C2=CC=C(C=C2)Cl
15950020,236.0,CC1=NC(=CS1)CN2C(=O)CC3(C2=O)C4=C(C=CC(=C4)Cl)N(C3=O)CC(=O)O
71225530,5.0,CC1=NC2=C(C=C(N2C=C1)CC(=O)O)C3=C(C=C(C=C3)C(F)(F)F)CC4=C(ON=C4C)C5CC5
127033601,4.0,CC1=NC2=C(C=C1)C(=C(N2CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=C(C=C4)F)C)CC(=O)O
127033599,14.0,CC1=NC2=C(C=C1)C(=C(N2CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4)C)CC(=O)O
118715174,4.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(=O)NCCC4=CC=CC=C4)CSC(C)(C)C)CC(=O)O
71225497,1.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CC4=C(ON=C4C)C5CC5)CC(=O)O
71225804,3.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CC4=C(ON=C4C5CC5)C6CC6)CC(=O)O
71225712,28.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CN(C(C)C)C(=O)C4CC4)CC(=O)O
118716858,11.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CN(CC4CC4)C(=O)C5CC5)CC(=O)O
118716861,14.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CN(CCO)C(=O)C4CC4)CC(=O)O
118716860,4.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CN(CCOC)C(=O)C4CC4)CC(=O)O
118716859,4.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CN(CCOC4=CC=CC=C4)C(=O)C5CC5)CC(=O)O
71225823,3.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CC4=C(ON=C4C)CC5=CC=CC=C5)CC(=O)O
71225896,6.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CC4=C(ON=C4C5CC5)C6CC6)CC(=O)O
118715184,1400.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CC4=CN=CN=C4)CC(=O)O
118715185,170.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CC4=CN=CN=C4C(C)C)CC(=O)O
71225606,4.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CN4C(=NN=C4C5CC5)C)CC(=O)O
71225493,2.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CN4C(=NN=C4CC5=CC=CC=C5)C)CC(=O)O
118715187,5.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CN4C(=NN=C4CCC5=CC=CC=C5)C)CC(=O)O
71225800,6.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)F)CC4=C(C=NN4C)C)CC(=O)O
71225937,2.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)F)CC4=C(ON=C4C)C)CC(=O)O
71225451,1.0,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)F)CC4=C(ON=C4C)C5CC5)CC(=O)O
118715181,580.0,CC1=NC2=C(C=C1)C(=CN2C3=CC=CC=C3CN4C=CN=C4)CC(=O)O
71225700,1800.0,CC1=NC2=C(C=C1)C(=CN2C3=CC=CC=C3CN4C=CN=N4)CC(=O)O
127032055,18.0,CC1=NC2=C(C=C1)C(=CN2CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=C(C=C4)F)CC(=O)O
57395613,56.0,CC1=NC2=C(C=C1)N(C(=C2SC3=CC=C(C=C3)Cl)C)CC(=O)O
71225486,5.0,CC1=NC2=C(C=C1)N(C=C2C3=C(C=C(C=C3)C(F)(F)F)CC4=C(ON=C4C)C)CC(=O)O
16118987,3.1,CC1=NC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
73347358,1600.0,CC1=NN(C(=C1CC(=O)O)OC)C2=CC=CC(=C2)NC(=O)C3CC3C4=CC=CC=C4
71225773,3.0,CC1=NN2C(=C(C=C2C3=C(C=C(C=C3)C(F)(F)F)CC4=C(ON=C4C)C5CC5)CC(=O)O)C=C1
118715176,27.0,CC1=NN=C(N1CC2=C(C=CC(=C2)C(F)(F)F)C3=C(C=CC(=C3)CC(=O)O)OC)C4CC4
71223554,2.0,CC1=NN=C(N1CC2=C(C=CC(=C2)C(F)(F)F)C3=CN(C4=C3C=C(C=C4)F)CC(=O)O)C5CC5
71226404,7.0,CC1=NN=C(N1CC2=C(C=CC(=C2)C(F)(F)F)N3C=C(C4=C3C=C(C=C4)F)CC(=O)O)C5CC5
71223324,37.0,CC1=NOC(=C1CC2=C(C=CC(=C2)C(F)(F)F)C3=CN(C4=C3C=C(C=C4)F)CC(=O)O)C5CC5
71482237,23.0,CC1=NOC(=C1CC2=C(C=CC(=C2)C(F)(F)F)C3=CN(C4=C3N=C(C=C4)C(F)(F)F)CC(=O)O)C5CC5
118715189,7.0,CC1=NOC(=C1CC2=C(C=CC(=C2)Cl)N3C=C(C4=C3N=C(C=C4)CC5=CC=CC=C5)CC(=O)O)C6CC6
71227039,16.0,CC1=NOC(=C1CC2=C(C=CC(=C2)F)C3=CN(C4=C3C=C(C=C4)C(F)(F)F)CC(=O)O)C5CC5
24776295,23.0,CC1=NOC(=C1CN2C(=O)CC3(C2=O)C4=C(C=CC(=C4)Cl)N(C3=O)CC(=O)O)C5=CC=CC=C5
24776298,0.23,CC1=NOC(=C1CN2CC3(CC2=O)C4=C(C=CC(=C4)Cl)N(C3=O)CC(=O)O)C5=CC=CC=C5
44205724,180.0,CC1C(OC(=O)N1CC2=C(C=CC(=C2)C(F)(F)F)C3=C(C=CC(=C3)CC(=O)O)OC)C4=CC=CC=C4
44205720,340.0,CC1C(OC(=O)N1CC2=C(C=CC(=C2)C(F)(F)F)C3=CC=CC(=C3)CC(=O)O)C4=CC=CC=C4
57398275,9800.0,CC1C(OC(=O)N1CC2=C(C=CC(=C2)C(F)(F)F)C3=CC=CC(=C3)CCC(=O)O)C4=CC=CC=C4
44205513,360.0,CC1C(OC(=O)N1CC2=C(C=CC(=C2)F)C3=C(C=CC(=C3)CC(=O)O)OC)C4=CC=CC=C4
57391226,360.0,CC1C(OC(=O)N1CC2=C(C=CC(=C2)F)C3=CC=C(C=C3)CC(=O)O)C4=CC=CC=C4
44205514,1300.0,CC1C(OC(=O)N1CC2=C(C=CC(=C2)OC)C3=C(C=CC(=C3)CC(=O)O)OC)C4=CC=CC=C4
44205512,880.0,CC1C(OC(=O)N1CC2=CC=CC=C2C3=C(C=CC(=C3)CC(=O)O)OC)C4=CC=CC=C4
46879286,92.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC(=C(C=C3)C)C)N(C4=CC=CC=C4)C(=O)C
21093095|46879377,121.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC(=CC=C3)OC(F)(F)F)N(C4=CC=CC=C4)C(=O)C
7097677|7097680,97.5,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC(=CC=C3)OC)N(C4=CC=CC=C4)C(=O)C
2835229,34.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)C(C)(C)C)N(C4=CC=CC=C4)C(=O)C
46879285,41.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)C)N(C4=CC=CC=C4)C(=O)C
10251489,93.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)Cl)N(C4=CC=CC=C4)C(=O)C
46879319,26.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)OC(F)(F)F)N(C4=CC=CC=C4)C(=O)C
3135989,9.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)OC)N(C4=CC=CC=C4)C(=O)C
46879342,13.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)OC4=CC=CC=C4)N(C5=CC=CC=C5)C(=O)C
46879284,74.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC(=C3)C)N(C4=CC=CC=C4)C(=O)C
1101166|1101169,218.5,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C
3753058,105.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C5=CC=CC=C5
46879132,2280.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C=CC(=O)O
22935743,540.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)CC(=O)O
46879022|46879343|46879344,5.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)CCC(=O)O
46879023,29.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)CCC(=O)ON
