ID,pIC50,SMILES,IC50(nM)
BDBM21611|CHEMBL260013,6.031050319018657,O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2)c2cc(Cl)ccc21,931.0
CHEMBL260672,7.435926021022853,O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,36.65
CHEMBL411315,7.0385789059335515,O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cccc(Cl)c3)C2=O)c2cc(Cl)ccc21,91.5
CHEMBL260727,6.982966660701219,O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3ccccc3)C2=O)c2cc(Cl)ccc21,104.0
CHEMBL260674,7.3979400086720375,O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3ccccc3F)C2=O)c2cc(Cl)ccc21,40.0
BDBM50385620,7.4179366370882915,O=C(O)CN1C(=O)[C@@]2(N=C(O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,38.2
CHEMBL2042238,7.4179366370882915,O=C(O)CN1C(=O)[C@@]2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,38.2
CHEMBL409714,7.207608310501746,O=C(O)CN1C(=O)[C@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2)c2cc(Cl)ccc21,62.0
44390312|BDBM50162894|CHEMBL361972,7.657577319177793,O=C(O)CN1c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2C2CCCCCC21,22.0
127030244|BDBM50154776|CHEMBL3774629,5.795880017344075,O=C(O)CN1c2cccnc2N(Cc2ccccc2S(=O)(=O)c2ccccc2)S1(=O)=O,1600.0
145968674,8.853871964321762,O=C(O)COC(=O)N(C1CC1)C1c2ccccc2N(C(=O)c2ccc(F)cc2)C2CCC21,1.4
71476538,9.045757490560675,O=C(O)COC(=O)N(C1CC1)C1c2ccccc2N(C(=O)c2ccc(OC(F)(F)F)cc2)C2CCC21,0.9
145965291,9.096910013008056,O=C(O)COC(=O)N(C1CC1)C1c2ccccc2N(C(=O)c2cccc(F)c2)C2CCC21,0.8
BDBM50458652|CHEMBL4202859,8.698970004336019,O=C(O)COC(=O)N(C1CC1)[C@H]1c2ccccc2N(C(=O)c2ccc(F)cc2)[C@H]2CC[C@H]21,2.0
BDBM50458673|CHEMBL4207731,8.853871964321762,O=C(O)COC(=O)N(C1CC1)[C@H]1c2ccccc2N(C(=O)c2ccc(OC(F)(F)F)cc2)[C@H]2CC[C@H]21,1.4
BDBM50458677|CHEMBL4212084,8.958607314841775,O=C(O)COC(=O)N(C1CC1)[C@H]1c2ccccc2N(C(=O)c2cccc(F)c2)[C@H]2CC[C@H]21,1.1
BDBM205675|CHEMBL3922310,7.064492734175287,O=C(O)COc1cc(Cl)cc(-c2ccc(F)c3c2CN(C(=O)OCc2ccccc2)CC3)c1,86.2
44417474|BDBM50200267|CHEMBL214668,7.096910013008056,O=C(O)COc1ccc(-c2cc(F)cc(F)c2)cc1C(=O)c1cnn(-c2ccccc2)c1,80.0
44417469|BDBM50200259|CHEMBL217624,6.615288257061717,O=C(O)COc1ccc(-c2ccc(Cl)cc2)cc1C(=O)c1cnn(-c2ccccc2)c1,242.5
BDBM205703|CHEMBL3906372,6.679853713888946,O=C(O)COc1ccc(-c2ccc(F)c3c2CN(C(=O)OCc2ccccc2)CC3)cc1,209.0
44417467|BDBM50200255|CHEMBL216907,6.579219380451434,O=C(O)COc1ccc(-c2ccccc2)cc1C(=O)c1cnn(-c2ccccc2)c1,263.5
54581774|BDBM50345013|CHEMBL1778617,5.943285670483606,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,1139.5
262282|BDBM50345014|CHEMBL1778616,6.625251653989896,O=C(O)COc1ccc(Br)cc1-c1ccccc1,237.0
CHEMBL217167,6.457797217565972,O=C(O)COc1ccc(Br)cc1/C=N/Nc1cccc2cccnc12,348.5
CHEMBL386358,5.727578173628496,O=C(O)COc1ccc(Br)cc1/C=N/Nc1ccccn1,1872.5
CHEMBL216189,5.782647680118638,O=C(O)COc1ccc(Br)cc1/C=N/Nc1nncc(-c2ccccc2)n1,1649.5
44417452|BDBM50200254|CHEMBL217591,6.610833915635467,O=C(O)COc1ccc(Br)cc1C(=O)c1ccccc1,245.0
44417456|BDBM50200249|CHEMBL386370,5.818013575519849,O=C(O)COc1ccc(Br)cc1C(=O)c1ccno1,1520.5
11547484|BDBM50200260|CHEMBL218561,8.142667503568731,O=C(O)COc1ccc(Br)cc1C(=O)c1cnn(-c2ccc(Br)cc2)c1,7.2
11704767|BDBM50200266|CHEMBL217393,8.033858267260968,O=C(O)COc1ccc(Br)cc1C(=O)c1cnn(-c2ccc(Cl)cc2)c1,9.25
44417453|BDBM50200262|CHEMBL385472,7.764471553092451,O=C(O)COc1ccc(Br)cc1C(=O)c1cnn(-c2cccc(Br)c2)c1,17.2
11647012|BDBM50200271|CHEMBL217053,7.894489815230026,O=C(O)COc1ccc(Br)cc1C(=O)c1cnn(-c2ccccc2)c1,12.75
11511330|BDBM50200265|CHEMBL384979,8.158015195409886,O=C(O)COc1ccc(Br)cc1C(=O)c1cnn(-c2ccccc2Br)c1,6.95
9566750,7.267606240177031,O=C(O)COc1ccc(Br)cc1C=NNc1cccc2cccnc12,54.0
9566762,6.5934598195660445,O=C(O)COc1ccc(Br)cc1C=NNc1ccccn1,255.0
26366028,7.050609993355087,O=C(O)COc1ccc(Br)cc1C=NNc1nncc(-c2ccccc2)n1,89.0
BDBM50200276,6.457797217565972,O=C(O)COc1ccc(Br)cc1CN=Nc1cccc2cccnc12,348.5
BDBM50200272,5.727578173628496,O=C(O)COc1ccc(Br)cc1CN=Nc1ccccn1,1872.5
BDBM50200264,5.782647680118638,O=C(O)COc1ccc(Br)cc1CN=Nc1nncc(-c2ccccc2)n1,1649.5
894151|BDBM50200250|CHEMBL214655,5.411392195257314,O=C(O)COc1ccc(Br)cc1CO,3878.0
11336492|BDBM50345006|CHEMBL1778624,7.301029995663981,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,50.0
54587658|BDBM50344990|CHEMBL1778640,6.899629454882437,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc2c(c1)CCS2(=O)=O,126.0
54584706|BDBM50345016|CHEMBL1778614,7.346787486224656,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccccc1,45.0
54581775|BDBM50345001|CHEMBL1778630,8.698970004336019,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccccc1-c1ccccc1,2.0
11539052|BDBM50339772|CHEMBL1689112,6.500312917381596,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1,316.0
11518211|BDBM50339762|CHEMBL1689110,6.572676213642753,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,267.5
BDBM205711|CHEMBL3909370,6.681936665037238,O=C(O)COc1ccc(Cl)c(-c2ccc(C(F)(F)F)c3c2CN(C(=O)OCc2ccccc2)CC3)c1,208.0
BDBM205709|CHEMBL3965537,7.756961951313706,O=C(O)COc1ccc(Cl)c(-c2ccc(Cl)c3c2CN(C(=O)OCc2ccccc2)CC3)c1,17.5
BDBM205707|CHEMBL3899697,7.866461091629782,O=C(O)COc1ccc(Cl)c(-c2ccc(F)c3c2CN(C(=O)OCc2ccccc2)CC3)c1,13.6
BDBM205712|CHEMBL3893694,6.910094888560602,O=C(O)COc1ccc(Cl)c(-c2cccc3c2CN(C(=O)OCc2ccccc2)CC3)c1,123.0
BDBM205676|CHEMBL3931104,6.366531544420413,O=C(O)COc1ccc(Cl)cc1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2,430.0
54585639|BDBM50345017|CHEMBL1778613,6.600326278518962,O=C(O)COc1ccc(Cl)cc1-c1ccccc1,251.0
46865879|BDBM50356656|CHEMBL1917399,6.167491087293763,O=C(O)COc1ccc(Cl)cc1C#Cc1ccc(CO)cc1F,680.0
46865311|BDBM50356713|CHEMBL1917628,5.366531544420413,O=C(O)COc1ccc(Cl)cc1C#Cc1ccc2c(c1)S(=O)(=O)c1ccccc1-2,4300.0
46865762|BDBM50356646|CHEMBL1917389,6.943095148663527,O=C(O)COc1ccc(Cl)cc1C#Cc1cccc(Cl)c1,114.0
56594517|BDBM50356662|CHEMBL1917577,6.004364805402449,O=C(O)COc1ccc(Cl)cc1C#Cc1cccc(S(=O)(=O)CCO)c1,990.0
46865761|BDBM50356645|CHEMBL1917387,6.910094888560602,O=C(O)COc1ccc(Cl)cc1C#Cc1ccccc1Cl,123.0
11494161|BDBM50200270|CHEMBL412381,7.0,O=C(O)COc1ccc(Cl)cc1C(=O)c1cnn(-c2ccccc2)c1,100.0
11514705|BDBM50213919|CHEMBL398126,6.703334809738469,O=C(O)COc1ccc(Cl)cc1C1CCCCCC1,198.0
BDBM189240|CHEMBL3910999,7.510041520575165,O=C(O)COc1ccc(Cl)cc1C1c2sc(-c3ccccc3)nc2CCN1C(=O)OCc1ccccc1,30.9
BDBM189148|CHEMBL3958361,8.522878745280337,O=C(O)COc1ccc(Cl)cc1C1c2sc(Br)nc2CCN1C(=O)OCc1ccccc1,3.0
BDBM189140|CHEMBL3921709,8.187086643357144,O=C(O)COc1ccc(Cl)cc1C1c2sc(C(F)(F)F)nc2CCN1C(=O)OCc1ccccc1,6.5
BDBM189142|CHEMBL3980528,7.182434630440219,O=C(O)COc1ccc(Cl)cc1C1c2sc(C3CC3)nc2CCN1C(=O)OCc1ccccc1,65.7
BDBM189243,6.308918507877031,O=C(O)COc1ccc(Cl)cc1C1c2sc(N=C(O)C3CC3)nc2CCN1C(=O)OCc1ccccc1,491.0
CHEMBL3895441,6.308918507877031,O=C(O)COc1ccc(Cl)cc1C1c2sc(NC(=O)C3CC3)nc2CCN1C(=O)OCc1ccccc1,491.0
CHEMBL3946435,7.66354026615147,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)/C=C/c1ccc(F)cc1,21.7
CHEMBL3971521,8.455931955649724,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)/C=C/c1ccc(F)cc1F,3.5
CHEMBL3965332,7.2247537402597635,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)/C=C/c1ccccc1,59.6
BDBM189171|CHEMBL3973179,6.326058001365912,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1CC1,472.0
BDBM189136|BDBM189137,6.6317131150978685,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1CC1c1ccc(F)cc1,233.5
BDBM189135,8.55284196865778,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1CC1c1cccc(F)c1,2.8
BDBM189150|BDBM189249|BDBM189250,8.4089353929735,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1CC1c1ccccc1,3.9
BDBM189151,8.187086643357144,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1CC1c1ccccc1C(F)(F)F,6.5
BDBM189152,8.136677139879545,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1CC1c1ccccc1Cl,7.3
BDBM189164|CHEMBL3949566,6.134896025358872,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C1Cc2ccccc2C1,733.0
BDBM189183,7.66354026615147,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C=Cc1ccc(F)cc1,21.7
BDBM189185,8.455931955649724,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C=Cc1ccc(F)cc1F,3.5
BDBM189173,7.2247537402597635,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)C=Cc1ccccc1,59.6
BDBM189165|CHEMBL3931314,6.886056647693163,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CC1(c2ccccc2)CC1,130.0
BDBM189169|CHEMBL3899249,7.0762380391713,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CC1CC1,83.9
BDBM189176|CHEMBL3944585,7.136677139879544,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CC1CCCCC1,73.0
BDBM189174|CHEMBL3982155,8.207608310501746,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CC1Cc2ccccc2C1,6.2
BDBM189167|CHEMBL3929943,7.003926345514724,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CC1OCCc2ccccc21,99.1
BDBM189179|CHEMBL3907672,8.013228265733755,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CCCc1ccc(F)cc1,9.7
BDBM189158|CHEMBL3972052,8.09151498112135,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CCCc1ccccc1F,8.1
BDBM189181|CHEMBL3955125,7.84163750790475,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CCN1CCCc2ccccc21,14.4
BDBM189180|CHEMBL3924007,7.752026733638194,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CCN1CCc2ccccc21,17.7
BDBM189149|CHEMBL3983579,7.707743928643524,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CCOc1ccc(F)cc1,19.6
BDBM189161|CHEMBL3935140,7.7447274948966935,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)CCn1ncc2ccccc21,18.0
BDBM189159|CHEMBL3942447,8.301029995663981,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)COCc1ccccc1Cl,5.0
BDBM189162|CHEMBL3930968,7.058488567365597,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)COc1ccccc1,87.4
BDBM189177|CHEMBL3916663,7.801342913045577,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)Cc1ccc2ccccc2c1,15.8
BDBM189178|CHEMBL3932129,7.899629454882437,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)Cc1cccc2ccccc12,12.6
BDBM189172|CHEMBL3889652,7.317854923626168,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)Cc1n[nH]c2ccccc12,48.1
CHEMBL3962766,8.244125144327509,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)NCCc1ccccc1,5.7
CHEMBL3933785,6.906578314837764,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)NCc1ccc(F)cc1,124.0
CHEMBL3961257,7.410050398674292,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)NCc1cccc(F)c1,38.9
CHEMBL3985401,7.207608310501746,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)NCc1ccccc1,62.0
CHEMBL3904676,8.050609993355087,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)NCc1ccccc1Cl,8.9
CHEMBL3939303,8.0268721464003,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)NCc1ccccc1F,9.4
BDBM189197,8.3767507096021,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCC1CCC1,4.2
BDBM189194|BDBM189224|CHEMBL3938279,8.150273555803672,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCC1CCCCC1,7.074999999999999
BDBM189202,8.853871964321762,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCCCF,1.4
BDBM189205|CHEMBL3965621,8.638272163982407,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCCc1cccc(F)c1,2.3
BDBM189216|CHEMBL3897937,8.193820026016112,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCCc1ccccc1,6.4
BDBM189215|CHEMBL3965561,8.060480747381382,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1c(Cl)cccc1Cl,8.7
BDBM189201|BDBM189217|CHEMBL3926021,8.80271944187438,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1c(F)cccc1F,1.575
BDBM189196|BDBM189230|CHEMBL3958037,8.197226274708024,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cc(Cl)ccc1F,6.3500000000000005
BDBM189192|BDBM189220|CHEMBL3924328,8.763210900590707,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cc(F)ccc1Cl,1.725
BDBM189186|BDBM189221|CHEMBL3892332,8.911863911299449,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cc(F)ccc1F,1.225
BDBM189214|CHEMBL3938604,8.769551078621726,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccc(Cl)cc1,1.7
BDBM189222|CHEMBL3944167,7.767003889607846,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccc(Cl)cc1Cl,17.1
BDBM189189|BDBM189208|CHEMBL3898082,8.763210900590707,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccc(F)cc1,1.7249999999999999
BDBM189187|BDBM189211|CHEMBL3920536,8.688246138944246,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccc(F)cc1F,2.05
BDBM189213|CHEMBL3911598,8.154901959985743,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cccc(Cl)c1,7.0
BDBM189209|CHEMBL3969285,8.920818753952375,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cccc(Cl)c1Cl,1.2
BDBM189204|BDBM189206|CHEMBL3983464,8.474955192963154,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cccc(F)c1,3.3500000000000005
BDBM189199|BDBM189210|CHEMBL3986761,8.187086643357144,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cccc(F)c1F,6.5
BDBM189231|BDBM189232|BDBM189233|CHEMBL3917314,8.455931955649724,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccccc1,3.5
BDBM189212|CHEMBL3981594,8.455931955649724,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccccc1Cl,3.5
BDBM189203|BDBM189207|CHEMBL3914709,8.619788758288394,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccccc1F,2.4
BDBM189223|CHEMBL3984614,7.492144128304169,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1cnccn1,32.2
BDBM189225|CHEMBL3913777,8.292429823902063,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1nc2ccccc2o1,5.1
BDBM189218|CHEMBL3952758,8.795880017344075,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCn1ncc2ccccc21,1.6
BDBM189235,8.244125144327509,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(O)=NCCc1ccccc1,5.7
BDBM189133,6.906578314837764,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(O)=NCc1ccc(F)cc1,124.0
BDBM189132,7.410050398674292,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(O)=NCc1cccc(F)c1,38.9
BDBM189134,7.207608310501746,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(O)=NCc1ccccc1,62.0
BDBM189236,8.050609993355087,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(O)=NCc1ccccc1Cl,8.9
BDBM189131,8.0268721464003,O=C(O)COc1ccc(Cl)cc1C1c2scnc2CCN1C(O)=NCc1ccccc1F,9.4
11546947|BDBM50339769|CHEMBL1689115,7.075720713938118,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,84.0
11590255|BDBM50339773|CHEMBL1689114,5.6267201067225034,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,2362.0
51356842|BDBM50339771|CHEMBL1689113,6.228412519118745,O=C(O)COc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccccc2)CC1,591.0
11517780|BDBM50339758|CHEMBL1689111,7.920818753952375,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,12.0
11568443|BDBM50339760|CHEMBL1689117,8.0,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,10.0
53317503|BDBM50339761|CHEMBL1689109,6.964570261815451,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,108.5
BDBM189242|CHEMBL3919947,6.168770306132936,O=C(O)COc1ccc(Cl)cc1N(C1c2scnc2CCN1C(=O)OCc1ccccc1)S(=O)(=O)C1CC1,678.0
CHEMBL3930535,8.3767507096021,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCC1CCC1,4.2
CHEMBL3926691,9.154901959985743,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCC1CCCCC1,0.7
CHEMBL3903833,8.853871964321762,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCCCF,1.4
CHEMBL3903658,9.522878745280337,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1c(F)cccc1F,0.3
CHEMBL3965073,9.301029995663981,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1cc(Cl)ccc1F,0.5
CHEMBL3940607,9.522878745280337,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1cc(F)ccc1Cl,0.3
CHEMBL3932945,9.0,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1cc(F)ccc1F,1.0
CHEMBL3942063,8.920818753952375,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1ccc(F)cc1,1.2
CHEMBL3960425,9.397940008672037,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1ccc(F)cc1F,0.4
CHEMBL3936579,9.698970004336019,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1cccc(F)c1,0.2
CHEMBL3939522,9.301029995663981,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1cccc(F)c1F,0.5
CHEMBL3978641,8.638272163982407,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1ccccc1,2.3
CHEMBL3909968,9.221848749616356,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)OCc1ccccc1F,0.6
CHEMBL3977329,8.301029995663981,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)[C@@H]1C[C@H]1c1ccc(F)cc1,5.0
CHEMBL3960215,8.55284196865778,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)[C@@H]1C[C@H]1c1cccc(F)c1,2.8
CHEMBL3916496,8.602059991327963,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)[C@@H]1C[C@H]1c1ccccc1,2.5
CHEMBL3948088,6.335358024443874,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)[C@H]1C[C@@H]1c1ccc(F)cc1,462.0
CHEMBL3932531,6.059981844992336,O=C(O)COc1ccc(Cl)cc1[C@@H]1c2scnc2CCN1C(=O)[C@H]1C[C@@H]1c1ccccc1,871.0
CHEMBL3893913,8.4089353929735,O=C(O)COc1ccc(Cl)cc1[C@H]1c2scnc2CCN1C(=O)C1CC1c1ccccc1,3.9
CHEMBL3977118,8.187086643357144,O=C(O)COc1ccc(Cl)cc1[C@H]1c2scnc2CCN1C(=O)C1CC1c1ccccc1C(F)(F)F,6.5
CHEMBL3915413,8.136677139879545,O=C(O)COc1ccc(Cl)cc1[C@H]1c2scnc2CCN1C(=O)C1CC1c1ccccc1Cl,7.3
CHEMBL3909633,6.543633966870956,O=C(O)COc1ccc(Cl)cc1[C@H]1c2scnc2CCN1C(=O)OCc1ccccc1,286.0
BDBM205704|CHEMBL3955572,7.039053804266168,O=C(O)COc1ccc(F)cc1-c1cccc2c1CN(C(=O)OCc1ccccc1)CC2,91.4
44417460|BDBM50200256|CHEMBL217352,6.146301788223825,O=C(O)COc1ccc(F)cc1C(=O)c1cnn(-c2ccccc2)c1,714.0
BDBM189246|CHEMBL3905433,8.080921907623926,O=C(O)COc1ccc(F)cc1C1c2scnc2CCN1C(=O)OCc1ccccc1,8.3
BDBM205693|CHEMBL3940205,8.607303046740334,O=C(O)COc1ccc(OC(F)(F)F)c(-c2ccc(F)c3c2CN(C(=O)OCc2ccccc2)CC3)c1,2.47
BDBM205691|CHEMBL3952361,9.173925197299173,O=C(O)COc1ccc(OC(F)(F)F)c(-c2ccc(F)c3c2CN(C(=O)[C@@H]2C[C@H]2c2ccccc2)CC3)c1,0.67
11818138|BDBM50345018|CHEMBL1778612,6.668572703479256,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,214.5
44417465|BDBM50200277|CHEMBL217420,6.849243560139691,O=C(O)COc1ccc([N+](=O)[O-])cc1C(=O)c1cnn(-c2ccccc2)c1,141.5
BDBM205706|CHEMBL3902811,6.931814138253838,O=C(O)COc1cccc(-c2ccc(F)c3c2CN(C(=O)OCc2ccccc2)CC3)c1,117.0
57400864|BDBM50362166|CHEMBL1941128,8.013228265733755,O=C(O)COc1cccc(CCCN(CCC(c2ccccc2)c2ccccc2)C(=O)c2ccccc2)c1,9.7
57396512|BDBM50362158|CHEMBL1941119,8.036212172654444,O=C(O)COc1cccc(CCCn2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)ccc2=O)c1,9.2
57394760|BDBM50362157|CHEMBL1941118,7.958607314841775,O=C(O)COc1cccc(CCCn2cc(C(c3ccc(F)cc3)c3ccc(F)cc3)ccc2=O)c1,11.0
24961406|BDBM50362155|CHEMBL1941116,7.376750709602099,O=C(O)COc1cccc(CCCn2cc(C(c3ccccc3)c3ccccc3)ccc2=O)c1,42.0
24962860|BDBM50362156|CHEMBL1941117,7.7447274948966935,O=C(O)COc1cccc(CCCn2nc(C(c3ccccc3)c3ccccc3)ccc2=O)c1,18.0
57401747|BDBM50362161|CHEMBL1941122,7.00436480540245,O=C(O)COc1cccc(OCCn2cc(C(c3ccccc3)c3ccccc3)ccc2=O)c1,99.0
CHEMBL217709,5.463757293161681,O=C(O)COc1ccccc1/C=N/NC(=O)COc1ccc(Cl)cc1Cl,3437.5
CHEMBL216122,4.325598187154718,O=C(O)COc1ccccc1/C=N/NC(=O)Cn1cnc2ccccc21,47250.0
44417459|BDBM50200258|CHEMBL213657,5.53313237964589,O=C(O)COc1ccccc1C(=O)c1cnn(-c2ccccc2)c1,2930.0
BDBM50200263,5.463757293161681,O=C(O)COc1ccccc1C=NN=C(O)COc1ccc(Cl)cc1Cl,3437.5
BDBM50200253,4.325598187154718,O=C(O)COc1ccccc1C=NN=C(O)Cn1cnc2ccccc21,47250.0
5333629,6.255707016877324,O=C(O)COc1ccccc1C=NNC(=O)COc1ccc(Cl)cc1Cl,555.0
